Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Implement,Typepool,Event_Group,C_Event,ID
Field,Discus,5.78,5.49,,F33,U17,Male,CP,6/18/2004,1/7/2019,.75K,,FieldF33U17MaleDiscus,FieldDiscusF33,FieldDiscusF33U17Male
Field,Discus,3.54,3.36,,F33,U20,Female,CP,6/18/2004,1/23/2014,1K,,FieldF33U20FemaleDiscus,FieldDiscusF33,FieldDiscusF33U20Female
Field,Discus,5.75,5.46,,F33,U20,Male,CP,6/18/2004,1/23/2014,1K,,FieldF33U20MaleDiscus,FieldDiscusF33,FieldDiscusF33U20Male
Field,Discus,3.84,3.64,,F33,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF33U23FemaleDiscus,FieldDiscusF33,FieldDiscusF33U23Female
Field,Discus,7.12,6.76,,F33,U23,Male,CP,6/18/2004,1/23/2014,1K,,FieldF33U23MaleDiscus,FieldDiscusF33,FieldDiscusF33U23Male
Field,Discus,3.54,3.36,,F34,Adults,Female,CP,6/18/2004,5/2/2008,1K,,FieldF34AdultsFemaleDiscus,FieldDiscusF34,FieldDiscusF34AdultsFemale
Field,Discus,5.9,5.61,,F34,Adults,Male,CP,6/18/2004,5/2/2008,1K,,FieldF34AdultsMaleDiscus,FieldDiscusF34,FieldDiscusF34AdultsMale
Field,Discus,0,0,NoSD,F34,M35,Female,CP,6/18/2004,8/18/2013,1K,,FieldF34M35FemaleDiscus,FieldDiscusF34,FieldDiscusF34M35Female
Field,Discus,4.72,4.48,,F34,M35,Male,CP,6/18/2004,8/18/2013,1K,,FieldF34M35MaleDiscus,FieldDiscusF34,FieldDiscusF34M35Male
Field,Discus,0,0,NoSD,F34,M50,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF34M50FemaleDiscus,FieldDiscusF34,FieldDiscusF34M50Female
Field,Discus,4.72,4.48,,F34,M50,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF34M50MaleDiscus,FieldDiscusF34,FieldDiscusF34M50Male
Field,Discus,0,0,NoSD,F34,M60,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF34M60FemaleDiscus,FieldDiscusF34,FieldDiscusF34M60Female
Field,Discus,4.72,4.48,,F34,M60,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF34M60MaleDiscus,FieldDiscusF34,FieldDiscusF34M60Male
Field,Discus,3.99,3.79,,F34,U11,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF34U11FemaleDiscus,FieldDiscusF34,FieldDiscusF34U11Female
Field,Discus,5.31,5.04,,F34,U11,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF34U11MaleDiscus,FieldDiscusF34,FieldDiscusF34U11Male
Field,Discus,5.76,5.48,,F34,U14,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF34U14FemaleDiscus,FieldDiscusF34,FieldDiscusF34U14Female
Field,Discus,6.49,6.17,,F34,U14,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF34U14MaleDiscus,FieldDiscusF34,FieldDiscusF34U14Male
Field,Discus,6.4,6.08,,F34,U17,Female,CP,6/18/2004,1/7/2019,.75K,,FieldF34U17FemaleDiscus,FieldDiscusF34,FieldDiscusF34U17Female
Field,Discus,6.49,6.17,,F34,U17,Male,CP,6/18/2004,1/7/2019,.75K,,FieldF34U17MaleDiscus,FieldDiscusF34,FieldDiscusF34U17Male
Field,Discus,3.81,3.62,,F34,U20,Female,CP,6/18/2004,1/23/2014,1K,,FieldF34U20FemaleDiscus,FieldDiscusF34,FieldDiscusF34U20Female
Field,Discus,7.82,7.43,,F34,U20,Male,CP,6/18/2004,1/23/2014,1K,,FieldF34U20MaleDiscus,FieldDiscusF34,FieldDiscusF34U20Male
Field,Discus,2.95,2.8,,F34,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF34U23FemaleDiscus,FieldDiscusF34,FieldDiscusF34U23Female
Field,Discus,8.41,7.99,,F34,U23,Male,CP,6/18/2004,1/23/2014,1K,,FieldF34U23MaleDiscus,FieldDiscusF34,FieldDiscusF34U23Male
Field,Discus,3.84,3.64,,F35,Adults,Female,CP,6/18/2004,11/2/2010,1K,,FieldF35AdultsFemaleDiscus,FieldDiscusF35,FieldDiscusF35AdultsFemale
Field,Discus,8.85,8.41,,F35,Adults,Male,CP,6/18/2004,11/2/2010,1K,,FieldF35AdultsMaleDiscus,FieldDiscusF35,FieldDiscusF35AdultsMale
Field,Discus,2.36,2.24,,F35,M35,Female,CP,6/18/2004,8/18/2013,1K,,FieldF35M35FemaleDiscus,FieldDiscusF35,FieldDiscusF35M35Female
Field,Discus,5.9,5.61,,F35,M35,Male,CP,6/18/2004,8/18/2013,1K,,FieldF35M35MaleDiscus,FieldDiscusF35,FieldDiscusF35M35Male
Field,Discus,2.36,2.24,,F35,M50,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF35M50FemaleDiscus,FieldDiscusF35,FieldDiscusF35M50Female
Field,Discus,5.9,5.61,,F35,M50,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF35M50MaleDiscus,FieldDiscusF35,FieldDiscusF35M50Male
Field,Discus,2.36,2.24,,F35,M60,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF35M60FemaleDiscus,FieldDiscusF35,FieldDiscusF35M60Female
Field,Discus,5.9,5.61,,F35,M60,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF35M60MaleDiscus,FieldDiscusF35,FieldDiscusF35M60Male
Field,Discus,3.81,3.62,,F35,U11,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF35U11FemaleDiscus,FieldDiscusF35,FieldDiscusF35U11Female
Field,Discus,3.54,3.36,,F35,U11,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF35U11MaleDiscus,FieldDiscusF35,FieldDiscusF35U11Male
Field,Discus,4.15,3.95,,F35,U14,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF35U14FemaleDiscus,FieldDiscusF35,FieldDiscusF35U14Female
Field,Discus,4.28,4.06,,F35,U14,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF35U14MaleDiscus,FieldDiscusF35,FieldDiscusF35U14Male
Field,Discus,4.5,4.28,,F35,U17,Female,CP,6/18/2004,1/7/2019,.75K,,FieldF35U17FemaleDiscus,FieldDiscusF35,FieldDiscusF35U17Female
Field,Discus,4.72,4.48,,F35,U17,Male,CP,6/18/2004,1/7/2019,.75K,,FieldF35U17MaleDiscus,FieldDiscusF35,FieldDiscusF35U17Male
Field,Discus,5.2,4.94,,F35,U20,Female,CP,12/6/2011,1/23/2014,1K,,FieldF35U20FemaleDiscus,FieldDiscusF35,FieldDiscusF35U20Female
Field,Discus,10.62,10.09,,F35,U20,Male,CP,12/6/2011,1/23/2014,1K,,FieldF35U20MaleDiscus,FieldDiscusF35,FieldDiscusF35U20Male
Field,Discus,5.54,5.26,,F35,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF35U23FemaleDiscus,FieldDiscusF35,FieldDiscusF35U23Female
Field,Discus,11.33,10.76,,F35,U23,Male,CP,6/18/2004,1/23/2014,1K,,FieldF35U23MaleDiscus,FieldDiscusF35,FieldDiscusF35U23Male
Field,Discus,2,1.9,,F35a,U11,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF35aU11FemaleDiscus,FieldDiscusF35a,FieldDiscusF35aU11Female
Field,Discus,2.5,2.38,,F35a,U11,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF35aU11MaleDiscus,FieldDiscusF35a,FieldDiscusF35aU11Male
Field,Discus,4.13,3.92,,F36,Adults,Female,CP,6/18/2004,5/2/2008,1K,,FieldF36AdultsFemaleDiscus,FieldDiscusF36,FieldDiscusF36AdultsFemale
Field,Discus,8.26,7.85,,F36,Adults,Male,CP,6/18/2004,5/2/2008,1K,,FieldF36AdultsMaleDiscus,FieldDiscusF36,FieldDiscusF36AdultsMale
Field,Discus,2.95,2.8,,F36,M35,Female,CP,6/18/2004,8/18/2013,1K,,FieldF36M35FemaleDiscus,FieldDiscusF36,FieldDiscusF36M35Female
Field,Discus,5.9,5.61,,F36,M35,Male,CP,6/18/2004,8/18/2013,1K,,FieldF36M35MaleDiscus,FieldDiscusF36,FieldDiscusF36M35Male
Field,Discus,2.95,2.8,,F36,M50,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF36M50FemaleDiscus,FieldDiscusF36,FieldDiscusF36M50Female
Field,Discus,5.9,5.61,,F36,M50,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF36M50MaleDiscus,FieldDiscusF36,FieldDiscusF36M50Male
Field,Discus,2.95,2.8,,F36,M60,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF36M60FemaleDiscus,FieldDiscusF36,FieldDiscusF36M60Female
Field,Discus,5.9,5.61,,F36,M60,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF36M60MaleDiscus,FieldDiscusF36,FieldDiscusF36M60Male
Field,Discus,3.88,3.69,,F36,U11,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF36U11FemaleDiscus,FieldDiscusF36,FieldDiscusF36U11Female
Field,Discus,5.79,5.5,,F36,U11,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF36U11MaleDiscus,FieldDiscusF36,FieldDiscusF36U11Male
Field,Discus,4.24,4.02,,F36,U14,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF36U14FemaleDiscus,FieldDiscusF36,FieldDiscusF36U14Female
Field,Discus,6.32,6,,F36,U14,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF36U14MaleDiscus,FieldDiscusF36,FieldDiscusF36U14Male
Field,Discus,4.58,4.36,,F36,U17,Female,CP,6/18/2004,1/7/2019,.75K,,FieldF36U17FemaleDiscus,FieldDiscusF36,FieldDiscusF36U17Female
Field,Discus,6.84,6.5,,F36,U17,Male,CP,6/18/2004,1/7/2019,.75K,,FieldF36U17MaleDiscus,FieldDiscusF36,FieldDiscusF36U17Male
Field,Discus,5.29,5.03,,F36,U20,Female,CP,6/18/2004,1/23/2014,1K,,FieldF36U20FemaleDiscus,FieldDiscusF36,FieldDiscusF36U20Female
Field,Discus,7.9,7.51,,F36,U20,Male,CP,6/18/2004,1/23/2014,1K,,FieldF36U20MaleDiscus,FieldDiscusF36,FieldDiscusF36U20Male
Field,Discus,5.65,5.36,,F36,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF36U23FemaleDiscus,FieldDiscusF36,FieldDiscusF36U23Female
Field,Discus,8.43,8,,F36,U23,Male,CP,6/18/2004,1/23/2014,1K,,FieldF36U23MaleDiscus,FieldDiscusF36,FieldDiscusF36U23Male
Field,Discus,4.72,4.48,,F37,Adults,Female,CP,6/18/2004,5/2/2008,1K,,FieldF37AdultsFemaleDiscus,FieldDiscusF37,FieldDiscusF37AdultsFemale
Field,Discus,9.44,8.97,,F37,Adults,Male,CP,6/18/2004,5/2/2008,1K,,FieldF37AdultsMaleDiscus,FieldDiscusF37,FieldDiscusF37AdultsMale
Field,Discus,4.13,3.92,,F37,M35,Female,CP,6/18/2004,8/18/2013,1K,,FieldF37M35FemaleDiscus,FieldDiscusF37,FieldDiscusF37M35Female
Field,Discus,5.9,5.61,,F37,M35,Male,CP,6/18/2004,8/18/2013,1K,,FieldF37M35MaleDiscus,FieldDiscusF37,FieldDiscusF37M35Male
Field,Discus,4.13,3.92,,F37,M50,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF37M50FemaleDiscus,FieldDiscusF37,FieldDiscusF37M50Female
Field,Discus,5.9,5.61,,F37,M50,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF37M50MaleDiscus,FieldDiscusF37,FieldDiscusF37M50Male
Field,Discus,4.13,3.92,,F37,M60,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF37M60FemaleDiscus,FieldDiscusF37,FieldDiscusF37M60Female
Field,Discus,5.9,5.61,,F37,M60,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF37M60MaleDiscus,FieldDiscusF37,FieldDiscusF37M60Male
Field,Discus,3.42,3.25,,F37,U11,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF37U11FemaleDiscus,FieldDiscusF37,FieldDiscusF37U11Female
Field,Discus,3.75,3.56,,F37,U11,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF37U11MaleDiscus,FieldDiscusF37,FieldDiscusF37U11Male
Field,Discus,4.43,4.2,,F37,U14,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF37U14FemaleDiscus,FieldDiscusF37,FieldDiscusF37U14Female
Field,Discus,6.05,5.75,,F37,U14,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF37U14MaleDiscus,FieldDiscusF37,FieldDiscusF37U14Male
Field,Discus,5.46,5.19,,F37,U17,Female,CP,6/18/2004,1/7/2019,.75K,,FieldF37U17FemaleDiscus,FieldDiscusF37,FieldDiscusF37U17Female
Field,Discus,10.33,9.81,,F37,U17,Male,CP,6/18/2004,1/7/2019,.75K,,FieldF37U17MaleDiscus,FieldDiscusF37,FieldDiscusF37U17Male
Field,Discus,6.31,5.99,,F37,U20,Female,CP,6/18/2004,1/23/2014,1K,,FieldF37U20FemaleDiscus,FieldDiscusF37,FieldDiscusF37U20Female
Field,Discus,12.38,11.76,,F37,U20,Male,CP,6/18/2004,1/23/2014,1K,,FieldF37U20MaleDiscus,FieldDiscusF37,FieldDiscusF37U20Male
Field,Discus,6.73,6.39,,F37,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF37U23FemaleDiscus,FieldDiscusF37,FieldDiscusF37U23Female
Field,Discus,13.2,12.54,,F37,U23,Male,CP,6/18/2004,1/23/2014,1K,,FieldF37U23MaleDiscus,FieldDiscusF37,FieldDiscusF37U23Male
Field,Discus,5.31,5.04,,F38,Adults,Female,CP,6/18/2004,5/2/2008,1K,,FieldF38AdultsFemaleDiscus,FieldDiscusF38,FieldDiscusF38AdultsFemale
Field,Discus,10.62,10.09,,F38,Adults,Male,CP,6/18/2004,5/2/2008,1.5K,,FieldF38AdultsMaleDiscus,FieldDiscusF38,FieldDiscusF38AdultsMale
Field,Discus,4.13,3.92,,F38,M35,Female,CP,6/18/2004,8/18/2013,1K,,FieldF38M35FemaleDiscus,FieldDiscusF38,FieldDiscusF38M35Female
Field,Discus,5.9,5.61,,F38,M35,Male,CP,6/18/2004,8/18/2013,1.5K,,FieldF38M35MaleDiscus,FieldDiscusF38,FieldDiscusF38M35Male
Field,Discus,4.13,3.92,,F38,M50,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF38M50FemaleDiscus,FieldDiscusF38,FieldDiscusF38M50Female
Field,Discus,5.9,5.61,,F38,M50,Male,CP,6/18/2004,1/26/2016,1K,,FieldF38M50MaleDiscus,FieldDiscusF38,FieldDiscusF38M50Male
Field,Discus,4.13,3.92,,F38,M60,Female,CP,6/18/2004,1/26/2016,.75K,,FieldF38M60FemaleDiscus,FieldDiscusF38,FieldDiscusF38M60Female
Field,Discus,5.9,5.61,,F38,M60,Male,CP,6/18/2004,1/26/2016,.75K,,FieldF38M60MaleDiscus,FieldDiscusF38,FieldDiscusF38M60Male
Field,Discus,2.35,2.23,,F38,U11,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF38U11FemaleDiscus,FieldDiscusF38,FieldDiscusF38U11Female
Field,Discus,5.9,5.61,,F38,U11,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF38U11MaleDiscus,FieldDiscusF38,FieldDiscusF38U11Male
Field,Discus,2.95,2.8,,F38,U14,Female,CP,6/18/2004,1/23/2014,.75K,,FieldF38U14FemaleDiscus,FieldDiscusF38,FieldDiscusF38U14Female
Field,Discus,6.2,5.89,,F38,U14,Male,CP,6/18/2004,1/23/2014,.75K,,FieldF38U14MaleDiscus,FieldDiscusF38,FieldDiscusF38U14Male
Field,Discus,3.54,3.36,,F38,U17,Female,CP,6/18/2004,1/7/2019,.75K,,FieldF38U17FemaleDiscus,FieldDiscusF38,FieldDiscusF38U17Female
Field,Discus,7.92,7.52,,F38,U17,Male,CP,6/18/2004,1/7/2019,1K,,FieldF38U17MaleDiscus,FieldDiscusF38,FieldDiscusF38U17Male
Field,Discus,4.84,4.6,,F38,U20,Female,CP,6/18/2004,1/23/2014,1K,,FieldF38U20FemaleDiscus,FieldDiscusF38,FieldDiscusF38U20Female
Field,Discus,11.42,10.85,,F38,U20,Male,CP,6/18/2004,1/23/2014,1.5K,,FieldF38U20MaleDiscus,FieldDiscusF38,FieldDiscusF38U20Male
Field,Discus,5.25,4.99,,F38,U23,Female,CP,6/18/2004,1/23/2014,1K,,FieldF38U23FemaleDiscus,FieldDiscusF38,FieldDiscusF38U23Female
Field,Discus,12.18,11.57,,F38,U23,Male,CP,6/18/2004,1/23/2014,1.5K,,FieldF38U23MaleDiscus,FieldDiscusF38,FieldDiscusF38U23Male
Field,Discus,0,0,NoSD,F40,Adults,Female,DA,2/28/2003,1/23/2012,.75K,,FieldF40AdultsFemaleDiscus,FieldDiscusF40,FieldDiscusF40AdultsFemale
Field,Discus,0,0,NoSD,F40,Adults,Male,DA,10/16/2007,1/23/2012,1K,,FieldF40AdultsMaleDiscus,FieldDiscusF40,FieldDiscusF40AdultsMale
Field,Discus,0,0,NoSD,F40,M35,Female,DA,2/28/2003,8/18/2013,.75K,,FieldF40M35FemaleDiscus,FieldDiscusF40,FieldDiscusF40M35Female
Field,Discus,0,0,NoSD,F40,M35,Male,DA,10/16/2007,8/18/2013,1K,,FieldF40M35MaleDiscus,FieldDiscusF40,FieldDiscusF40M35Male
Field,Discus,0,0,NoSD,F40,M50,Female,DA,2/28/2003,8/18/2013,.75K,,FieldF40M50FemaleDiscus,FieldDiscusF40,FieldDiscusF40M50Female
Field,Discus,0,0,NoSD,F40,M50,Male,DA,10/16/2007,1/26/2016,.75K,,FieldF40M50MaleDiscus,FieldDiscusF40,FieldDiscusF40M50Male
Field,Discus,0,0,NoSD,F40,M60,Female,DA,2/28/2003,8/18/2013,.75K,,FieldF40M60FemaleDiscus,FieldDiscusF40,FieldDiscusF40M60Female
Field,Discus,0,0,NoSD,F40,M60,Male,DA,10/16/2007,1/26/2016,.75K,,FieldF40M60MaleDiscus,FieldDiscusF40,FieldDiscusF40M60Male
Field,Discus,0,0,NoSD,F40,U11,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF40U11FemaleDiscus,FieldDiscusF40,FieldDiscusF40U11Female
Field,Discus,0,0,NoSD,F40,U11,Male,DA,6/17/2004,1/23/2014,.75K,,FieldF40U11MaleDiscus,FieldDiscusF40,FieldDiscusF40U11Male
Field,Discus,0,0,NoSD,F40,U14,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF40U14FemaleDiscus,FieldDiscusF40,FieldDiscusF40U14Female
Field,Discus,0,0,NoSD,F40,U14,Male,DA,6/17/2004,1/23/2014,.75K,,FieldF40U14MaleDiscus,FieldDiscusF40,FieldDiscusF40U14Male
Field,Discus,0,0,NoSD,F40,U17,Female,DA,6/17/2004,1/7/2019,.75K,,FieldF40U17FemaleDiscus,FieldDiscusF40,FieldDiscusF40U17Female
Field,Discus,0,0,NoSD,F40,U17,Male,DA,6/17/2004,1/7/2019,1K,,FieldF40U17MaleDiscus,FieldDiscusF40,FieldDiscusF40U17Male
Field,Discus,0,0,NoSD,F40,U20,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF40U20FemaleDiscus,FieldDiscusF40,FieldDiscusF40U20Female
Field,Discus,0,0,NoSD,F40,U20,Male,DA,6/17/2004,1/23/2014,1K,,FieldF40U20MaleDiscus,FieldDiscusF40,FieldDiscusF40U20Male
Field,Discus,0,0,NoSD,F40,U23,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF40U23FemaleDiscus,FieldDiscusF40,FieldDiscusF40U23Female
Field,Discus,0,0,NoSD,F40,U23,Male,DA,6/17/2004,1/23/2014,1K,,FieldF40U23MaleDiscus,FieldDiscusF40,FieldDiscusF40U23Male
Field,Discus,0,0,NoSD,F41,Adults,Female,DA,12/7/2011,1/23/2012,.75K,,FieldF41AdultsFemaleDiscus,FieldDiscusF41,FieldDiscusF41AdultsFemale
Field,Discus,0,0,NoSD,F41,Adults,Male,DA,12/7/2011,1/23/2012,1K,,FieldF41AdultsMaleDiscus,FieldDiscusF41,FieldDiscusF41AdultsMale
Field,Discus,0,0,NoSD,F41,M35,Female,DA,12/7/2011,8/18/2013,.75K,,FieldF41M35FemaleDiscus,FieldDiscusF41,FieldDiscusF41M35Female
Field,Discus,0,0,NoSD,F41,M35,Male,DA,12/7/2011,8/18/2013,1K,,FieldF41M35MaleDiscus,FieldDiscusF41,FieldDiscusF41M35Male
Field,Discus,0,0,NoSD,F41,M50,Female,DA,12/7/2011,1/26/2016,.75K,,FieldF41M50FemaleDiscus,FieldDiscusF41,FieldDiscusF41M50Female
Field,Discus,0,0,NoSD,F41,M50,Male,DA,12/7/2011,1/26/2016,.75K,,FieldF41M50MaleDiscus,FieldDiscusF41,FieldDiscusF41M50Male
Field,Discus,0,0,NoSD,F41,M60,Female,DA,12/7/2011,1/26/2016,.75K,,FieldF41M60FemaleDiscus,FieldDiscusF41,FieldDiscusF41M60Female
Field,Discus,0,0,NoSD,F41,M60,Male,DA,12/7/2011,1/26/2016,.75K,,FieldF41M60MaleDiscus,FieldDiscusF41,FieldDiscusF41M60Male
Field,Discus,0,0,NoSD,F41,U11,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF41U11FemaleDiscus,FieldDiscusF41,FieldDiscusF41U11Female
Field,Discus,0,0,NoSD,F41,U11,Male,DA,6/17/2004,1/23/2014,.75K,,FieldF41U11MaleDiscus,FieldDiscusF41,FieldDiscusF41U11Male
Field,Discus,0,0,NoSD,F41,U14,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF41U14FemaleDiscus,FieldDiscusF41,FieldDiscusF41U14Female
Field,Discus,0,0,NoSD,F41,U14,Male,DA,6/17/2004,1/23/2014,.75K,,FieldF41U14MaleDiscus,FieldDiscusF41,FieldDiscusF41U14Male
Field,Discus,0,0,NoSD,F41,U17,Female,DA,6/17/2004,1/7/2019,.75K,,FieldF41U17FemaleDiscus,FieldDiscusF41,FieldDiscusF41U17Female
Field,Discus,0,0,NoSD,F41,U17,Male,DA,6/17/2004,1/7/2019,1K,,FieldF41U17MaleDiscus,FieldDiscusF41,FieldDiscusF41U17Male
Field,Discus,0,0,NoSD,F41,U20,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF41U20FemaleDiscus,FieldDiscusF41,FieldDiscusF41U20Female
Field,Discus,0,0,NoSD,F41,U20,Male,DA,6/17/2004,1/23/2014,1K,,FieldF41U20MaleDiscus,FieldDiscusF41,FieldDiscusF41U20Male
Field,Discus,0,0,NoSD,F41,U23,Female,DA,6/17/2004,1/23/2014,.75K,,FieldF41U23FemaleDiscus,FieldDiscusF41,FieldDiscusF41U23Female
Field,Discus,0,0,NoSD,F41,U23,Male,DA,6/17/2004,1/23/2014,1K,,FieldF41U23MaleDiscus,FieldDiscusF41,FieldDiscusF41U23Male
Field,Discus,4.13,3.92,,F42,Adults,Female,DS,2/28/2003,1/23/2012,1K,,FieldF42AdultsFemaleDiscus,FieldDiscusF42,FieldDiscusF42AdultsFemale
Field,Discus,4.72,4.48,,F42,Adults,Male,DS,2/28/2003,1/23/2012,1K,,FieldF42AdultsMaleDiscus,FieldDiscusF42,FieldDiscusF42AdultsMale
Field,Discus,3.25,3.08,,F42,M35,Female,DS,2/28/2003,8/18/2013,1K,,FieldF42M35FemaleDiscus,FieldDiscusF42,FieldDiscusF42M35Female
Field,Discus,3.84,3.64,,F42,M35,Male,DS,2/28/2003,8/18/2013,1.5K,,FieldF42M35MaleDiscus,FieldDiscusF42,FieldDiscusF42M35Male
Field,Discus,3.25,3.08,,F42,M50,Female,DS,2/28/2003,1/26/2016,.75K,,FieldF42M50FemaleDiscus,FieldDiscusF42,FieldDiscusF42M50Female
Field,Discus,3.84,3.64,,F42,M50,Male,DS,2/28/2003,1/26/2016,1K,,FieldF42M50MaleDiscus,FieldDiscusF42,FieldDiscusF42M50Male
Field,Discus,3.25,3.08,,F42,M60,Female,DS,2/28/2003,1/26/2016,.75K,,FieldF42M60FemaleDiscus,FieldDiscusF42,FieldDiscusF42M60Female
Field,Discus,3.84,3.64,,F42,M60,Male,DS,2/28/2003,1/26/2016,.75K,,FieldF42M60MaleDiscus,FieldDiscusF42,FieldDiscusF42M60Male
Field,Discus,3.89,3.7,,F42,U11,Female,DS,11/2/2010,1/23/2014,.75K,,FieldF42U11FemaleDiscus,FieldDiscusF42,FieldDiscusF42U11Female
Field,Discus,8.09,7.69,,F42,U11,Male,DS,11/2/2010,1/23/2014,.75K,,FieldF42U11MaleDiscus,FieldDiscusF42,FieldDiscusF42U11Male
Field,Discus,4.25,4.04,,F42,U14,Female,DS,11/2/2010,1/23/2014,.75K,,FieldF42U14FemaleDiscus,FieldDiscusF42,FieldDiscusF42U14Female
Field,Discus,8.83,8.39,,F42,U14,Male,DS,11/2/2010,1/23/2014,.75K,,FieldF42U14MaleDiscus,FieldDiscusF42,FieldDiscusF42U14Male
Field,Discus,4.6,4.37,,F42,U17,Female,DS,11/2/2010,1/7/2019,1K,,FieldF42U17FemaleDiscus,FieldDiscusF42,FieldDiscusF42U17Female
Field,Discus,9.56,9.09,,F42,U17,Male,DS,11/2/2010,1/7/2019,1K,,FieldF42U17MaleDiscus,FieldDiscusF42,FieldDiscusF42U17Male
Field,Discus,5.31,5.04,,F42,U20,Female,DS,11/2/2010,1/23/2014,1K,,FieldF42U20FemaleDiscus,FieldDiscusF42,FieldDiscusF42U20Female
Field,Discus,11.04,10.49,,F42,U20,Male,DS,11/2/2010,1/23/2014,1.5K,,FieldF42U20MaleDiscus,FieldDiscusF42,FieldDiscusF42U20Male
Field,Discus,5.66,5.38,,F42,U23,Female,DS,11/2/2010,1/23/2014,1K,,FieldF42U23FemaleDiscus,FieldDiscusF42,FieldDiscusF42U23Female
Field,Discus,11.77,11.18,,F42,U23,Male,DS,11/2/2010,1/23/2014,1.5K,,FieldF42U23MaleDiscus,FieldDiscusF42,FieldDiscusF42U23Male
Field,Discus,4.13,3.92,,F43,Adults,Female,DS,12/7/2011,1/23/2012,1K,,FieldF43AdultsFemaleDiscus,FieldDiscusF43,FieldDiscusF43AdultsFemale
Field,Discus,4.72,4.48,,F43,Adults,Male,DS,12/7/2011,1/23/2012,1.5K,,FieldF43AdultsMaleDiscus,FieldDiscusF43,FieldDiscusF43AdultsMale
Field,Discus,3.25,3.08,,F43,M35,Female,DS,12/7/2011,8/18/2013,1K,,FieldF43M35FemaleDiscus,FieldDiscusF43,FieldDiscusF43M35Female
Field,Discus,3.84,3.64,,F43,M35,Male,DS,12/7/2011,8/18/2013,1.5K,,FieldF43M35MaleDiscus,FieldDiscusF43,FieldDiscusF43M35Male
Field,Discus,3.25,3.08,,F43,M50,Female,DS,12/7/2011,1/26/2016,.75K,,FieldF43M50FemaleDiscus,FieldDiscusF43,FieldDiscusF43M50Female
Field,Discus,3.84,3.64,,F43,M50,Male,DS,12/7/2011,1/26/2016,1K,,FieldF43M50MaleDiscus,FieldDiscusF43,FieldDiscusF43M50Male
Field,Discus,3.25,3.08,,F43,M60,Female,DS,12/7/2011,1/26/2016,.75K,,FieldF43M60FemaleDiscus,FieldDiscusF43,FieldDiscusF43M60Female
Field,Discus,3.84,3.64,,F43,M60,Male,DS,12/7/2011,1/26/2016,.75K,,FieldF43M60MaleDiscus,FieldDiscusF43,FieldDiscusF43M60Male
Field,Discus,0.74,0.7,,F43,U11,Female,DS,6/17/2004,1/23/2014,.75K,,FieldF43U11FemaleDiscus,FieldDiscusF43,FieldDiscusF43U11Female
