Sport,Event,A_Stand,B_Stand,No_TorD,Class,Age,Gender,Assoc,D1,D2,Event_Group,C_Event,ID
Track,800 Meters,04:02.0,04:14.0,,T45,U20,Female,DS,,2/7/2016,TrackT45U20Female800 Meters,Track800 MetersT45,Track800 MetersT45U20Female
Track,800 Meters,04:06.0,04:18.0,,T45,U17,Male,DS,,11/25/2018,TrackT45U17Male800 Meters,Track800 MetersT45,Track800 MetersT45U17Male
Track,800 Meters,04:46.0,05:00.0,,T45,U17,Female,DS,,2/7/2016,TrackT45U17Female800 Meters,Track800 MetersT45,Track800 MetersT45U17Female
Track,800 Meters,04:25.0,04:38.0,,T45,U14,Male,DS,,2/7/2016,TrackT45U14Male800 Meters,Track800 MetersT45,Track800 MetersT45U14Male
Track,800 Meters,05:08.0,05:23.0,,T45,U14,Female,DS,,2/7/2016,TrackT45U14Female800 Meters,Track800 MetersT45,Track800 MetersT45U14Female
Track,800 Meters,04:44.0,04:58.0,,T45,U11,Male,DS,,2/7/2016,TrackT45U11Male800 Meters,Track800 MetersT45,Track800 MetersT45U11Male
Track,800 Meters,05:30.0,05:46.0,,T45,U11,Female,DS,,2/7/2016,TrackT45U11Female800 Meters,Track800 MetersT45,Track800 MetersT45U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M60,Male,DS,1/27/2014,1/27/2014,TrackT45M60Male800 Meters,Track800 MetersT45,Track800 MetersT45M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M60,Female,DS,1/27/2014,1/27/2014,TrackT45M60Female800 Meters,Track800 MetersT45,Track800 MetersT45M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M50,Male,DS,1/27/2014,1/27/2014,TrackT45M50Male800 Meters,Track800 MetersT45,Track800 MetersT45M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M50,Female,DS,1/27/2014,1/27/2014,TrackT45M50Female800 Meters,Track800 MetersT45,Track800 MetersT45M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M35,Male,DS,1/27/2014,1/27/2014,TrackT45M35Male800 Meters,Track800 MetersT45,Track800 MetersT45M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,M35,Female,DS,1/27/2014,1/27/2014,TrackT45M35Female800 Meters,Track800 MetersT45,Track800 MetersT45M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,Adults,Male,DS,1/31/2012,2/3/2012,TrackT45AdultsMale800 Meters,Track800 MetersT45,Track800 MetersT45AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T45,Adults,Female,DS,1/31/2012,2/3/2012,TrackT45AdultsFemale800 Meters,Track800 MetersT45,Track800 MetersT45AdultsFemale
Track,800 Meters,03:25.0,03:35.0,,T44,U23,Male,DS,,2/7/2016,TrackT44U23Male800 Meters,Track800 MetersT44,Track800 MetersT44U23Male
Track,800 Meters,03:50.0,04:02.0,,T44,U23,Female,DS,,2/7/2016,TrackT44U23Female800 Meters,Track800 MetersT44,Track800 MetersT44U23Female
Track,800 Meters,03:46.0,03:57.0,,T44,U20,Male,DS,,2/7/2016,TrackT44U20Male800 Meters,Track800 MetersT44,Track800 MetersT44U20Male
Track,800 Meters,04:13.0,04:26.0,,T44,U20,Female,DS,,2/7/2016,TrackT44U20Female800 Meters,Track800 MetersT44,Track800 MetersT44U20Female
Track,800 Meters,04:27.0,04:40.0,,T44,U17,Male,DS,,11/25/2018,TrackT44U17Male800 Meters,Track800 MetersT44,Track800 MetersT44U17Male
Track,800 Meters,04:59.0,05:14.0,,T44,U17,Female,DS,,2/7/2016,TrackT44U17Female800 Meters,Track800 MetersT44,Track800 MetersT44U17Female
Track,800 Meters,04:47.0,05:01.0,,T44,U14,Male,DS,,2/7/2016,TrackT44U14Male800 Meters,Track800 MetersT44,Track800 MetersT44U14Male
Track,800 Meters,05:22.0,05:38.0,,T44,U14,Female,DS,,2/7/2016,TrackT44U14Female800 Meters,Track800 MetersT44,Track800 MetersT44U14Female
Track,800 Meters,05:07.0,05:23.0,,T44,U11,Male,DS,,2/7/2016,TrackT44U11Male800 Meters,Track800 MetersT44,Track800 MetersT44U11Male
Track,800 Meters,05:45.0,06:02.0,,T44,U11,Female,DS,,2/7/2016,TrackT44U11Female800 Meters,Track800 MetersT44,Track800 MetersT44U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M60,Male,DS,1/27/2014,1/27/2014,TrackT44M60Male800 Meters,Track800 MetersT44,Track800 MetersT44M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M60,Female,DS,1/27/2014,1/27/2014,TrackT44M60Female800 Meters,Track800 MetersT44,Track800 MetersT44M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M50,Male,DS,1/27/2014,1/27/2014,TrackT44M50Male800 Meters,Track800 MetersT44,Track800 MetersT44M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M50,Female,DS,1/27/2014,1/27/2014,TrackT44M50Female800 Meters,Track800 MetersT44,Track800 MetersT44M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M35,Male,DS,1/27/2014,1/27/2014,TrackT44M35Male800 Meters,Track800 MetersT44,Track800 MetersT44M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,M35,Female,DS,1/27/2014,1/27/2014,TrackT44M35Female800 Meters,Track800 MetersT44,Track800 MetersT44M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,Adults,Male,DS,1/31/2012,2/3/2012,TrackT44AdultsMale800 Meters,Track800 MetersT44,Track800 MetersT44AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T44,Adults,Female,DS,1/31/2012,2/3/2012,TrackT44AdultsFemale800 Meters,Track800 MetersT44,Track800 MetersT44AdultsFemale
Track,800 Meters,03:25.0,03:35.0,,T43,U23,Male,DS,,2/7/2016,TrackT43U23Male800 Meters,Track800 MetersT43,Track800 MetersT43U23Male
Track,800 Meters,03:50.0,04:02.0,,T43,U23,Female,DS,,2/7/2016,TrackT43U23Female800 Meters,Track800 MetersT43,Track800 MetersT43U23Female
Track,800 Meters,03:46.0,03:57.0,,T43,U20,Male,DS,,2/7/2016,TrackT43U20Male800 Meters,Track800 MetersT43,Track800 MetersT43U20Male
Track,800 Meters,04:13.0,04:26.0,,T43,U20,Female,DS,,2/7/2016,TrackT43U20Female800 Meters,Track800 MetersT43,Track800 MetersT43U20Female
Track,800 Meters,04:27.0,04:40.0,,T43,U17,Male,DS,,11/25/2018,TrackT43U17Male800 Meters,Track800 MetersT43,Track800 MetersT43U17Male
Track,800 Meters,04:59.0,05:14.0,,T43,U17,Female,DS,,2/7/2016,TrackT43U17Female800 Meters,Track800 MetersT43,Track800 MetersT43U17Female
Track,800 Meters,04:47.0,05:01.0,,T43,U14,Male,DS,,2/7/2016,TrackT43U14Male800 Meters,Track800 MetersT43,Track800 MetersT43U14Male
Track,800 Meters,05:22.0,05:38.0,,T43,U14,Female,DS,,2/7/2016,TrackT43U14Female800 Meters,Track800 MetersT43,Track800 MetersT43U14Female
Track,800 Meters,05:07.0,05:23.0,,T43,U11,Male,DS,,2/7/2016,TrackT43U11Male800 Meters,Track800 MetersT43,Track800 MetersT43U11Male
Track,800 Meters,05:45.0,06:02.0,,T43,U11,Female,DS,,2/7/2016,TrackT43U11Female800 Meters,Track800 MetersT43,Track800 MetersT43U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M60,Male,DS,1/27/2014,1/27/2014,TrackT43M60Male800 Meters,Track800 MetersT43,Track800 MetersT43M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M60,Female,DS,1/27/2014,1/27/2014,TrackT43M60Female800 Meters,Track800 MetersT43,Track800 MetersT43M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M50,Male,DS,1/27/2014,1/27/2014,TrackT43M50Male800 Meters,Track800 MetersT43,Track800 MetersT43M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M50,Female,DS,1/27/2014,1/27/2014,TrackT43M50Female800 Meters,Track800 MetersT43,Track800 MetersT43M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M35,Male,DS,1/27/2014,1/27/2014,TrackT43M35Male800 Meters,Track800 MetersT43,Track800 MetersT43M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,M35,Female,DS,1/27/2014,1/27/2014,TrackT43M35Female800 Meters,Track800 MetersT43,Track800 MetersT43M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,Adults,Male,DS,1/31/2012,2/3/2012,TrackT43AdultsMale800 Meters,Track800 MetersT43,Track800 MetersT43AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T43,Adults,Female,DS,1/31/2012,2/3/2012,TrackT43AdultsFemale800 Meters,Track800 MetersT43,Track800 MetersT43AdultsFemale
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U23,Male,DS,,2/7/2016,TrackT42U23Male800 Meters,Track800 MetersT42,Track800 MetersT42U23Male
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U23,Female,DS,,2/7/2016,TrackT42U23Female800 Meters,Track800 MetersT42,Track800 MetersT42U23Female
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U20,Male,DS,,2/7/2016,TrackT42U20Male800 Meters,Track800 MetersT42,Track800 MetersT42U20Male
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U20,Female,DS,,2/7/2016,TrackT42U20Female800 Meters,Track800 MetersT42,Track800 MetersT42U20Female
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U17,Male,DS,,11/25/2018,TrackT42U17Male800 Meters,Track800 MetersT42,Track800 MetersT42U17Male
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U17,Female,DS,,2/7/2016,TrackT42U17Female800 Meters,Track800 MetersT42,Track800 MetersT42U17Female
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U14,Male,DS,,2/7/2016,TrackT42U14Male800 Meters,Track800 MetersT42,Track800 MetersT42U14Male
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U14,Female,DS,,2/7/2016,TrackT42U14Female800 Meters,Track800 MetersT42,Track800 MetersT42U14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U11,Male,DS,,2/7/2016,TrackT42U11Male800 Meters,Track800 MetersT42,Track800 MetersT42U11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T42,U11,Female,DS,,2/7/2016,TrackT42U11Female800 Meters,Track800 MetersT42,Track800 MetersT42U11Female
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U23,Male,DA,,2/7/2016,TrackT41U23Male800 Meters,Track800 MetersT41,Track800 MetersT41U23Male
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U23,Female,DA,,2/7/2016,TrackT41U23Female800 Meters,Track800 MetersT41,Track800 MetersT41U23Female
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U20,Male,DA,,2/7/2016,TrackT41U20Male800 Meters,Track800 MetersT41,Track800 MetersT41U20Male
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U20,Female,DA,,2/7/2016,TrackT41U20Female800 Meters,Track800 MetersT41,Track800 MetersT41U20Female
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U17,Male,DA,,11/25/2018,TrackT41U17Male800 Meters,Track800 MetersT41,Track800 MetersT41U17Male
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U17,Female,DA,,2/7/2016,TrackT41U17Female800 Meters,Track800 MetersT41,Track800 MetersT41U17Female
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U14,Male,DA,,2/7/2016,TrackT41U14Male800 Meters,Track800 MetersT41,Track800 MetersT41U14Male
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U14,Female,DA,,2/7/2016,TrackT41U14Female800 Meters,Track800 MetersT41,Track800 MetersT41U14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U11,Male,DA,,2/7/2016,TrackT41U11Male800 Meters,Track800 MetersT41,Track800 MetersT41U11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T41,U11,Female,DA,,2/7/2016,TrackT41U11Female800 Meters,Track800 MetersT41,Track800 MetersT41U11Female
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U23,Male,DA,,2/7/2016,TrackT40U23Male800 Meters,Track800 MetersT40,Track800 MetersT40U23Male
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U23,Female,DA,,2/7/2016,TrackT40U23Female800 Meters,Track800 MetersT40,Track800 MetersT40U23Female
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U20,Male,DA,,2/7/2016,TrackT40U20Male800 Meters,Track800 MetersT40,Track800 MetersT40U20Male
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U20,Female,DA,,2/7/2016,TrackT40U20Female800 Meters,Track800 MetersT40,Track800 MetersT40U20Female
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U17,Male,DA,,11/25/2018,TrackT40U17Male800 Meters,Track800 MetersT40,Track800 MetersT40U17Male
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U17,Female,DA,,2/7/2016,TrackT40U17Female800 Meters,Track800 MetersT40,Track800 MetersT40U17Female
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U14,Male,DA,,2/7/2016,TrackT40U14Male800 Meters,Track800 MetersT40,Track800 MetersT40U14Male
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U14,Female,DA,,2/7/2016,TrackT40U14Female800 Meters,Track800 MetersT40,Track800 MetersT40U14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U11,Male,DA,,2/7/2016,TrackT40U11Male800 Meters,Track800 MetersT40,Track800 MetersT40U11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T40,U11,Female,DA,,2/7/2016,TrackT40U11Female800 Meters,Track800 MetersT40,Track800 MetersT40U11Female
Track,800 Meters,03:36.0,03:47.0,,T38,U23,Male,CP,,2/7/2016,TrackT38U23Male800 Meters,Track800 MetersT38,Track800 MetersT38U23Male
Track,800 Meters,04:10.0,04:23.0,,T38,U23,Female,CP,,2/7/2016,TrackT38U23Female800 Meters,Track800 MetersT38,Track800 MetersT38U23Female
Track,800 Meters,03:58.0,04:09.0,,T38,U20,Male,CP,,2/7/2016,TrackT38U20Male800 Meters,Track800 MetersT38,Track800 MetersT38U20Male
Track,800 Meters,04:35.0,04:49.0,,T38,U20,Female,CP,,2/7/2016,TrackT38U20Female800 Meters,Track800 MetersT38,Track800 MetersT38U20Female
Track,800 Meters,04:38.0,04:52.0,,T38,U17,Male,CP,,11/25/2018,TrackT38U17Male800 Meters,Track800 MetersT38,Track800 MetersT38U17Male
Track,800 Meters,05:25.0,05:41.0,,T38,U17,Female,CP,,2/7/2016,TrackT38U17Female800 Meters,Track800 MetersT38,Track800 MetersT38U17Female
Track,800 Meters,05:02.0,05:18.0,,T38,U14,Male,CP,,2/7/2016,TrackT38U14Male800 Meters,Track800 MetersT38,Track800 MetersT38U14Male
Track,800 Meters,05:50.0,06:07.0,,T38,U14,Female,CP,,2/7/2016,TrackT38U14Female800 Meters,Track800 MetersT38,Track800 MetersT38U14Female
Track,800 Meters,05:24.0,05:40.0,,T38,U11,Male,CP,,2/7/2016,TrackT38U11Male800 Meters,Track800 MetersT38,Track800 MetersT38U11Male
Track,800 Meters,06:15.0,06:34.0,,T38,U11,Female,CP,,2/7/2016,TrackT38U11Female800 Meters,Track800 MetersT38,Track800 MetersT38U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M60,Male,CP,1/27/2014,1/27/2014,TrackT38M60Male800 Meters,Track800 MetersT38,Track800 MetersT38M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M60,Female,CP,1/27/2014,1/27/2014,TrackT38M60Female800 Meters,Track800 MetersT38,Track800 MetersT38M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M50,Male,CP,1/27/2014,1/27/2014,TrackT38M50Male800 Meters,Track800 MetersT38,Track800 MetersT38M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M50,Female,CP,1/27/2014,1/27/2014,TrackT38M50Female800 Meters,Track800 MetersT38,Track800 MetersT38M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M35,Male,CP,1/27/2014,1/27/2014,TrackT38M35Male800 Meters,Track800 MetersT38,Track800 MetersT38M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,M35,Female,CP,1/27/2014,1/27/2014,TrackT38M35Female800 Meters,Track800 MetersT38,Track800 MetersT38M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,Adults,Male,CP,6/19/2004,2/3/2012,TrackT38AdultsMale800 Meters,Track800 MetersT38,Track800 MetersT38AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T38,Adults,Female,CP,6/19/2004,2/3/2012,TrackT38AdultsFemale800 Meters,Track800 MetersT38,Track800 MetersT38AdultsFemale
Track,800 Meters,03:34.0,03:45.0,,T37,U23,Male,CP,,2/7/2016,TrackT37U23Male800 Meters,Track800 MetersT37,Track800 MetersT37U23Male
Track,800 Meters,04:20.0,04:33.0,,T37,U23,Female,CP,,2/7/2016,TrackT37U23Female800 Meters,Track800 MetersT37,Track800 MetersT37U23Female
Track,800 Meters,03:56.0,04:07.0,,T37,U20,Male,CP,,2/7/2016,TrackT37U20Male800 Meters,Track800 MetersT37,Track800 MetersT37U20Male
Track,800 Meters,04:46.0,05:00.0,,T37,U20,Female,CP,,2/7/2016,TrackT37U20Female800 Meters,Track800 MetersT37,Track800 MetersT37U20Female
Track,800 Meters,04:38.0,04:52.0,,T37,U17,Male,CP,,11/25/2018,TrackT37U17Male800 Meters,Track800 MetersT37,Track800 MetersT37U17Male
Track,800 Meters,05:25.0,05:41.0,,T37,U17,Female,CP,,2/7/2016,TrackT37U17Female800 Meters,Track800 MetersT37,Track800 MetersT37U17Female
Track,800 Meters,05:00.0,05:15.0,,T37,U14,Male,CP,,2/7/2016,TrackT37U14Male800 Meters,Track800 MetersT37,Track800 MetersT37U14Male
Track,800 Meters,06:04.0,06:22.0,,T37,U14,Female,CP,,2/7/2016,TrackT37U14Female800 Meters,Track800 MetersT37,Track800 MetersT37U14Female
Track,800 Meters,05:21.0,05:37.0,,T37,U11,Male,CP,,2/7/2016,TrackT37U11Male800 Meters,Track800 MetersT37,Track800 MetersT37U11Male
Track,800 Meters,06:30.0,06:49.0,,T37,U11,Female,CP,,2/7/2016,TrackT37U11Female800 Meters,Track800 MetersT37,Track800 MetersT37U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M60,Male,CP,1/27/2014,1/27/2014,TrackT37M60Male800 Meters,Track800 MetersT37,Track800 MetersT37M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M60,Female,CP,1/27/2014,1/27/2014,TrackT37M60Female800 Meters,Track800 MetersT37,Track800 MetersT37M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M50,Male,CP,1/27/2014,1/27/2014,TrackT37M50Male800 Meters,Track800 MetersT37,Track800 MetersT37M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M50,Female,CP,1/27/2014,1/27/2014,TrackT37M50Female800 Meters,Track800 MetersT37,Track800 MetersT37M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M35,Male,CP,1/27/2014,1/27/2014,TrackT37M35Male800 Meters,Track800 MetersT37,Track800 MetersT37M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,M35,Female,CP,1/27/2014,1/27/2014,TrackT37M35Female800 Meters,Track800 MetersT37,Track800 MetersT37M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,Adults,Male,CP,6/19/2004,2/3/2012,TrackT37AdultsMale800 Meters,Track800 MetersT37,Track800 MetersT37AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T37,Adults,Female,CP,6/19/2004,2/3/2012,TrackT37AdultsFemale800 Meters,Track800 MetersT37,Track800 MetersT37AdultsFemale
Track,800 Meters,03:42.0,03:53.0,,T36,U23,Male,CP,,2/7/2016,TrackT36U23Male800 Meters,Track800 MetersT36,Track800 MetersT36U23Male
Track,800 Meters,04:50.0,05:05.0,,T36,U23,Female,CP,,2/7/2016,TrackT36U23Female800 Meters,Track800 MetersT36,Track800 MetersT36U23Female
Track,800 Meters,04:04.0,04:16.0,,T36,U20,Male,CP,,2/7/2016,TrackT36U20Male800 Meters,Track800 MetersT36,Track800 MetersT36U20Male
Track,800 Meters,05:19.0,05:35.0,,T36,U20,Female,CP,,2/7/2016,TrackT36U20Female800 Meters,Track800 MetersT36,Track800 MetersT36U20Female
Track,800 Meters,04:49.0,05:03.0,,T36,U17,Male,CP,,11/25/2018,TrackT36U17Male800 Meters,Track800 MetersT36,Track800 MetersT36U17Male
Track,800 Meters,06:17.0,06:36.0,,T36,U17,Female,CP,,2/7/2016,TrackT36U17Female800 Meters,Track800 MetersT36,Track800 MetersT36U17Female
Track,800 Meters,05:11.0,05:26.0,,T36,U14,Male,CP,,2/7/2016,TrackT36U14Male800 Meters,Track800 MetersT36,Track800 MetersT36U14Male
Track,800 Meters,06:46.0,07:06.0,,T36,U14,Female,CP,,2/7/2016,TrackT36U14Female800 Meters,Track800 MetersT36,Track800 MetersT36U14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T36,U11,Male,CP,,2/7/2016,TrackT36U11Male800 Meters,Track800 MetersT36,Track800 MetersT36U11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T36,U11,Female,CP,,2/7/2016,TrackT36U11Female800 Meters,Track800 MetersT36,Track800 MetersT36U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M60,Male,CP,1/27/2014,1/27/2014,TrackT36M60Male800 Meters,Track800 MetersT36,Track800 MetersT36M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M60,Female,CP,1/27/2014,1/27/2014,TrackT36M60Female800 Meters,Track800 MetersT36,Track800 MetersT36M60Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M50,Male,CP,1/27/2014,1/27/2014,TrackT36M50Male800 Meters,Track800 MetersT36,Track800 MetersT36M50Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M50,Female,CP,1/27/2014,1/27/2014,TrackT36M50Female800 Meters,Track800 MetersT36,Track800 MetersT36M50Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M35,Male,CP,1/27/2014,1/27/2014,TrackT36M35Male800 Meters,Track800 MetersT36,Track800 MetersT36M35Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,M35,Female,CP,1/27/2014,1/27/2014,TrackT36M35Female800 Meters,Track800 MetersT36,Track800 MetersT36M35Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,Adults,Male,CP,6/19/2004,2/3/2012,TrackT36AdultsMale800 Meters,Track800 MetersT36,Track800 MetersT36AdultsMale
Track,800 Meters,00:00.0,00:00.0,NoSD,T36,Adults,Female,CP,6/19/2004,2/3/2012,TrackT36AdultsFemale800 Meters,Track800 MetersT36,Track800 MetersT36AdultsFemale
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U23,Male,CP,,2/7/2016,TrackT35aU23Male800 Meters,Track800 MetersT35a,Track800 MetersT35aU23Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U23,Female,CP,,2/7/2016,TrackT35aU23Female800 Meters,Track800 MetersT35a,Track800 MetersT35aU23Female
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U20,Male,CP,,2/7/2016,TrackT35aU20Male800 Meters,Track800 MetersT35a,Track800 MetersT35aU20Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U20,Female,CP,,2/7/2016,TrackT35aU20Female800 Meters,Track800 MetersT35a,Track800 MetersT35aU20Female
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U17,Male,CP,,11/25/2018,TrackT35aU17Male800 Meters,Track800 MetersT35a,Track800 MetersT35aU17Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U17,Female,CP,,2/7/2016,TrackT35aU17Female800 Meters,Track800 MetersT35a,Track800 MetersT35aU17Female
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U14,Male,CP,,2/7/2016,TrackT35aU14Male800 Meters,Track800 MetersT35a,Track800 MetersT35aU14Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U14,Female,CP,,2/7/2016,TrackT35aU14Female800 Meters,Track800 MetersT35a,Track800 MetersT35aU14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U11,Male,CP,,2/7/2016,TrackT35aU11Male800 Meters,Track800 MetersT35a,Track800 MetersT35aU11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35a,U11,Female,CP,,2/7/2016,TrackT35aU11Female800 Meters,Track800 MetersT35a,Track800 MetersT35aU11Female
Track,800 Meters,05:44.0,06:01.0,,T35,U23,Male,CP,,2/7/2016,TrackT35U23Male800 Meters,Track800 MetersT35,Track800 MetersT35U23Male
Track,800 Meters,06:00.0,06:18.0,,T35,U23,Female,CP,,2/7/2016,TrackT35U23Female800 Meters,Track800 MetersT35,Track800 MetersT35U23Female
Track,800 Meters,06:18.0,06:37.0,,T35,U20,Male,CP,,2/7/2016,TrackT35U20Male800 Meters,Track800 MetersT35,Track800 MetersT35U20Male
Track,800 Meters,06:36.0,06:56.0,,T35,U20,Female,CP,,2/7/2016,TrackT35U20Female800 Meters,Track800 MetersT35,Track800 MetersT35U20Female
Track,800 Meters,07:27.0,07:50.0,,T35,U17,Male,CP,,11/25/2018,TrackT35U17Male800 Meters,Track800 MetersT35,Track800 MetersT35U17Male
Track,800 Meters,07:48.0,08:11.0,,T35,U17,Female,CP,,2/7/2016,TrackT35U17Female800 Meters,Track800 MetersT35,Track800 MetersT35U17Female
Track,800 Meters,08:02.0,08:26.0,,T35,U14,Male,CP,,2/7/2016,TrackT35U14Male800 Meters,Track800 MetersT35,Track800 MetersT35U14Male
Track,800 Meters,08:24.0,08:49.0,,T35,U14,Female,CP,,2/7/2016,TrackT35U14Female800 Meters,Track800 MetersT35,Track800 MetersT35U14Female
Track,800 Meters,00:00.0,00:00.0,No Race,T35,U11,Male,CP,,2/7/2016,TrackT35U11Male800 Meters,Track800 MetersT35,Track800 MetersT35U11Male
Track,800 Meters,00:00.0,00:00.0,No Race,T35,U11,Female,CP,,2/7/2016,TrackT35U11Female800 Meters,Track800 MetersT35,Track800 MetersT35U11Female
Track,800 Meters,00:00.0,00:00.0,NoSD,T35,M60,Male,CP,1/27/2014,1/27/2014,TrackT35M60Male800 Meters,Track800 MetersT35,Track800 MetersT35M60Male
Track,800 Meters,00:00.0,00:00.0,NoSD,T35,M60,Female,CP,1/27/2014,1/27/2014,TrackT35M60Female800 Meters,Track800 MetersT35,Track800 MetersT35M60Female
